x-axis,F1
second,Volt
-8.787500000000e-004, 4.12820e+000
-8.783645837500e-004, 4.12820e+000
-8.779791675000e-004, 4.12820e+000
-8.775937512500e-004, 4.12820e+000
-8.772083350000e-004, 4.12820e+000
-8.768229187500e-004, 4.12820e+000
-8.764375025000e-004, 4.12820e+000
-8.760520862500e-004, 4.12820e+000
-8.756666700000e-004, 4.12820e+000
-8.752812537500e-004, 4.12820e+000
-8.748958375000e-004, 4.12820e+000
-8.745104212500e-004, 4.12820e+000
-8.741250050000e-004, 4.12820e+000
-8.737395887500e-004, 4.12820e+000
-8.733541725000e-004, 4.12820e+000
-8.729687562500e-004, 4.12820e+000
-8.725833400000e-004, 4.12820e+000
-8.721979237500e-004, 4.12820e+000
-8.718125075000e-004, 4.12820e+000
-8.714270912500e-004, 4.12820e+000
-8.710416750000e-004, 4.12820e+000
-8.706562587500e-004, 4.12820e+000
-8.702708425000e-004, 4.12820e+000
-8.698854262500e-004, 4.12820e+000
-8.695000100000e-004, 4.12820e+000
-8.691145937500e-004, 4.12820e+000
-8.687291775000e-004, 4.12820e+000
-8.683437612500e-004, 4.12820e+000
-8.679583450000e-004, 4.12820e+000
-8.675729287500e-004, 4.12820e+000
-8.671875125000e-004, 4.12820e+000
-8.668020962500e-004, 4.12820e+000
-8.664166800000e-004, 4.12820e+000
-8.660312637500e-004, 4.12820e+000
-8.656458475000e-004, 4.12820e+000
-8.652604312500e-004, 4.12820e+000
-8.648750150000e-004, 4.12820e+000
-8.644895987500e-004, 4.12820e+000
-8.641041825000e-004, 4.12820e+000
-8.637187662500e-004, 4.12820e+000
-8.633333500000e-004, 4.12820e+000
-8.629479337500e-004, 4.12820e+000
-8.625625175000e-004, 4.12820e+000
-8.621771012500e-004, 4.12820e+000
-8.617916850000e-004, 4.12820e+000
-8.614062687500e-004, 4.12820e+000
-8.610208525000e-004, 4.12820e+000
-8.606354362500e-004, 4.12820e+000
-8.602500200000e-004, 4.12820e+000
-8.598646037500e-004, 4.13015e+000
-8.594791875000e-004, 4.12820e+000
-8.590937712500e-004, 4.12820e+000
-8.587083550000e-004, 4.12820e+000
-8.583229387500e-004, 4.12820e+000
-8.579375225000e-004, 4.12820e+000
-8.575521062500e-004, 4.13015e+000
-8.571666900000e-004, 4.12820e+000
-8.567812737500e-004, 4.12820e+000
-8.563958575000e-004, 4.12820e+000
-8.560104412500e-004, 4.12820e+000
-8.556250250000e-004, 4.12820e+000
-8.552396087500e-004, 4.13015e+000
-8.548541925000e-004, 4.13015e+000
-8.544687762500e-004, 4.13015e+000
-8.540833600000e-004, 4.13015e+000
-8.536979437500e-004, 4.13015e+000
-8.533125275000e-004, 4.13015e+000
-8.529271112500e-004, 4.13015e+000
-8.525416950000e-004, 4.12820e+000
-8.521562787500e-004, 4.13015e+000
-8.517708625000e-004, 4.13015e+000
-8.513854462500e-004, 4.13015e+000
-8.510000300000e-004, 4.13015e+000
-8.506146137500e-004, 4.13015e+000
-8.502291975000e-004, 4.13015e+000
-8.498437812500e-004, 4.13015e+000
-8.494583650000e-004, 4.13015e+000
-8.490729487500e-004, 4.13015e+000
-8.486875325000e-004, 4.13015e+000
-8.483021162500e-004, 4.13015e+000
-8.479167000000e-004, 4.13015e+000
-8.475312837500e-004, 4.13015e+000
-8.471458675000e-004, 4.13015e+000
-8.467604512500e-004, 4.13015e+000
-8.463750350000e-004, 4.13015e+000
-8.459896187500e-004, 4.13015e+000
-8.456042025000e-004, 4.13015e+000
-8.452187862500e-004, 4.13015e+000
-8.448333700000e-004, 4.13015e+000
-8.444479537500e-004, 4.13015e+000
-8.440625375000e-004, 4.13015e+000
-8.436771212500e-004, 4.13015e+000
-8.432917050000e-004, 4.13015e+000
-8.429062887500e-004, 4.13015e+000
-8.425208725000e-004, 4.13015e+000
-8.421354562500e-004, 4.13015e+000
-8.417500400000e-004, 4.13015e+000
-8.413646237500e-004, 4.13015e+000
-8.409792075000e-004, 4.13015e+000
-8.405937912500e-004, 4.13015e+000
-8.402083750000e-004, 4.13015e+000
-8.398229587500e-004, 4.13015e+000
-8.394375425000e-004, 4.13015e+000
-8.390521262500e-004, 4.13015e+000
-8.386667100000e-004, 4.13015e+000
-8.382812937500e-004, 4.13015e+000
-8.378958775000e-004, 4.13015e+000
-8.375104612500e-004, 4.13015e+000
-8.371250450000e-004, 4.13015e+000
-8.367396287500e-004, 4.13015e+000
-8.363542125000e-004, 4.13015e+000
-8.359687962500e-004, 4.13015e+000
-8.355833800000e-004, 4.13015e+000
-8.351979637500e-004, 4.13015e+000
-8.348125475000e-004, 4.13015e+000
-8.344271312500e-004, 4.13015e+000
-8.340417150000e-004, 4.13015e+000
-8.336562987500e-004, 4.13015e+000
-8.332708825000e-004, 4.13015e+000
-8.328854662500e-004, 4.13015e+000
-8.325000500000e-004, 4.13015e+000
-8.321146337500e-004, 4.13015e+000
-8.317292175000e-004, 4.13015e+000
-8.313438012500e-004, 4.13015e+000
