x-axis,2,3,F1
second,Volt,Volt,Volt
-124.0000E-09,-1.0176167987520E+00,-1.0925102673555E+00,-77.9767036438E-03
-123.5000E-09,-1.0180977189730E+00,-1.0922550851974E+00,-77.2061347961E-03
-123.0000E-09,-1.0179554058464E+00,-1.0921961970071E+00,-77.2595405579E-03
-122.5000E-09,-1.0178474441641E+00,-1.0921176794200E+00,-77.2900581360E-03
-122.0000E-09,-1.0175824473076E+00,-1.0930598904652E+00,-78.5336494446E-03
-121.5000E-09,-1.0173812459907E+00,-1.0937665487490E+00,-79.4415473938E-03
-121.0000E-09,-1.0179357764496E+00,-1.0935113665910E+00,-78.6023139954E-03
-120.5000E-09,-1.0181418851157E+00,-1.0935702547813E+00,-78.4497261047E-03
-120.0000E-09,-1.0181320704173E+00,-1.0941198778910E+00,-79.0143013001E-03
-119.5000E-09,-1.0178130927197E+00,-1.0955135650620E+00,-80.7156562805E-03
-119.0000E-09,-1.0177983706722E+00,-1.0962005939491E+00,-81.4175605774E-03
-118.5000E-09,-1.0178081853705E+00,-1.0967305876620E+00,-81.9897651672E-03
-118.0000E-09,-1.0181271630681E+00,-1.0957687472201E+00,-80.6698799133E-03
-117.5000E-09,-1.0181124410206E+00,-1.0959061529975E+00,-80.8529853821E-03
-117.0000E-09,-1.0180044793383E+00,-1.0955724532523E+00,-80.5859565735E-03
-116.5000E-09,-1.0178867029576E+00,-1.0962202233459E+00,-81.3946723938E-03
-116.0000E-09,-1.0181762365601E+00,-1.0957098590297E+00,-80.6241035461E-03
-115.5000E-09,-1.0180192013859E+00,-1.0955920826491E+00,-80.6317329407E-03
-115.0000E-09,-1.0179652205447E+00,-1.0952583829039E+00,-80.3494453430E-03
-114.5000E-09,-1.0182694761948E+00,-1.0960239293781E+00,-80.8453559875E-03
-114.0000E-09,-1.0181467924649E+00,-1.0957294884265E+00,-80.6164741516E-03
-113.5000E-09,-1.0179063323544E+00,-1.0944535776362E+00,-79.6017646790E-03
-113.0000E-09,-1.0179701278939E+00,-1.0943358012555E+00,-79.3881416321E-03
-112.5000E-09,-1.0179848499415E+00,-1.0942965424620E+00,-79.3499946594E-03
-112.0000E-09,-1.0180928116238E+00,-1.0963379997265E+00,-81.2878608704E-03
-111.5000E-09,-1.0182253100520E+00,-1.0961024469652E+00,-80.9063911438E-03
-111.0000E-09,-1.0178965176560E+00,-1.0950817183330E+00,-80.2044868469E-03
-110.5000E-09,-1.0175775399584E+00,-1.0951406065233E+00,-80.6469917297E-03
-110.0000E-09,-1.0175480958633E+00,-1.0952191241104E+00,-80.7080268860E-03
-109.5000E-09,-1.0173910606891E+00,-1.0945713540168E+00,-80.2502632141E-03
-109.0000E-09,-1.0171898593721E+00,-1.0951994947136E+00,-81.0513496399E-03
-108.5000E-09,-1.0168708816746E+00,-1.0957687472201E+00,-81.9897651672E-03
-108.0000E-09,-1.0168708816746E+00,-1.0960828175685E+00,-82.2567939758E-03
-107.5000E-09,-1.0169592139600E+00,-1.0962791115362E+00,-82.3941230774E-03
-107.0000E-09,-1.0174008753875E+00,-1.0960239293781E+00,-81.6540718079E-03
-106.5000E-09,-1.0176855016407E+00,-1.0958472648072E+00,-81.2497138977E-03
-106.0000E-09,-1.0178572588625E+00,-1.0951406065233E+00,-80.3570747375E-03
-105.5000E-09,-1.0180928116238E+00,-1.0950424595394E+00,-79.9679756165E-03
-105.0000E-09,-1.0183430864327E+00,-1.0936291429716E+00,-78.3505439758E-03
-104.5000E-09,-1.0184804922101E+00,-1.0943750600491E+00,-78.9914131165E-03
-104.0000E-09,-1.0180731822270E+00,-1.0951013477297E+00,-80.0900459290E-03
-103.5000E-09,-1.0185639171464E+00,-1.0936487723684E+00,-78.1750679016E-03
-103.0000E-09,-1.0186964155746E+00,-1.0927654495135E+00,-77.1374702454E-03
-102.5000E-09,-1.0183823452262E+00,-1.0924317497684E+00,-77.1679878235E-03
-102.0000E-09,-1.0180977189730E+00,-1.0930795198619E+00,-78.0682563782E-03
-101.5000E-09,-1.0180142940367E+00,-1.0929224846877E+00,-77.9690742493E-03
-101.0000E-09,-1.0182204027028E+00,-1.0941002484942E+00,-78.8922309875E-03
-100.5000E-09,-1.0182400320996E+00,-1.0923924909748E+00,-77.1908760071E-03
-100.0000E-09,-1.0180339234335E+00,-1.0919213854522E+00,-76.9925117493E-03
-99.5000E-09,-1.0178965176560E+00,-1.0929617434813E+00,-78.1216621399E-03
-99.0000E-09,-1.0175628179109E+00,-1.0921176794200E+00,-77.6104927063E-03
-98.5000E-09,-1.0174401341810E+00,-1.0928832258942E+00,-78.4726142883E-03
-98.0000E-09,-1.0171849520229E+00,-1.0928832258942E+00,-78.7701606750E-03
-97.5000E-09,-1.0173027284036E+00,-1.0919999030393E+00,-77.7630805969E-03
-97.0000E-09,-1.0177836486246E+00,-1.0877599533360E+00,-73.0328559875E-03
-96.5000E-09,-1.0176413354980E+00,-1.0853847963263E+00,-70.8508491516E-03
-96.0000E-09,-1.0176658722439E+00,-1.0813607699874E+00,-66.7157173157E-03
-95.5000E-09,-1.0179750352431E+00,-1.0734501230872E+00,-58.5293769836E-03
-95.0000E-09,-1.0175824473076E+00,-1.0654020704096E+00,-50.9305000305E-03
-94.5000E-09,-1.0171604152770E+00,-1.0568632828126E+00,-42.7670478821E-03
-94.0000E-09,-1.0165371819294E+00,-1.0438097339574E+00,-30.3463935852E-03
-93.5000E-09,-1.0156538590745E+00,-1.0292250921538E+00,-16.7050361633E-03
-93.0000E-09,-1.0149521081398E+00,-1.0112053059147E+00,+552.6542664E-06
-92.5000E-09,-1.0137252708414E+00,-992.0273852658E-03,+18.4435844422E-03
-92.0000E-09,-1.0119291810365E+00,-969.6302435459E-03,+38.9742851258E-03
-91.5000E-09,-1.0111685419115E+00,-944.5635038646E-03,+63.2815361023E-03
-91.0000E-09,-1.0087982922510E+00,-914.7857089574E-03,+90.6634330750E-03
-90.5000E-09,-1.0064231352412E+00,-880.8857407275E-03,+122.2338676453E-03
-90.0000E-09,-1.0041264958186E+00,-844.7087624717E-03,+156.0397148133E-03
-89.5000E-09,-1.0010643099217E+00,-803.9581347675E-03,+193.7441825867E-03
-89.0000E-09,-997.9726799297E-03,-761.9512256696E-03,+232.6235771180E-03
-88.5000E-09,-994.6209604304E-03,-718.4524824169E-03,+272.6626396180E-03
-88.0000E-09,-990.8423015513E-03,-672.7945055190E-03,+314.5403862000E-03
-87.5000E-09,-987.5690996391E-03,-626.5083879243E-03,+357.5091362000E-03
-87.0000E-09,-983.7070158237E-03,-580.2418997263E-03,+399.9285697938E-03
