x-axis,2
second,Volt
-7.686250000000e-004, 5.85398e-001
-7.683541675000e-004, 5.85398e-001
-7.680833350000e-004, 5.85398e-001
-7.678125025000e-004, 5.85398e-001
-7.675416700000e-004, 5.85398e-001
-7.672708375000e-004, 5.85398e-001
-7.670000050000e-004, 5.85398e-001
-7.667291725000e-004, 5.85398e-001
-7.664583400000e-004, 5.85398e-001
-7.661875075000e-004, 5.85398e-001
-7.659166750000e-004, 5.85398e-001
-7.656458425000e-004, 5.85398e-001
-7.653750100000e-004, 5.85398e-001
-7.651041775000e-004, 5.85398e-001
-7.648333450000e-004, 5.85398e-001
-7.645625125000e-004, 5.85398e-001
-7.642916800000e-004, 5.85398e-001
-7.640208475000e-004, 5.85398e-001
-7.637500150000e-004, 5.85398e-001
-7.634791825000e-004, 5.85398e-001
-7.632083500000e-004, 5.85398e-001
-7.629375175000e-004, 5.85398e-001
-7.626666850000e-004, 5.85398e-001
-7.623958525000e-004, 5.85398e-001
-7.621250200000e-004, 5.85398e-001
-7.618541875000e-004, 5.85398e-001
-7.615833550000e-004, 5.85398e-001
-7.613125225000e-004, 5.85398e-001
-7.610416900000e-004, 5.85398e-001
-7.607708575000e-004, 5.85398e-001
-7.605000250000e-004, 5.85398e-001
-7.602291925000e-004, 5.85398e-001
-7.599583600000e-004, 5.85398e-001
-7.596875275000e-004, 5.85398e-001
-7.594166950000e-004, 5.85398e-001
-7.591458625000e-004, 5.85398e-001
-7.588750300000e-004, 5.85398e-001
-7.586041975000e-004, 5.85398e-001
-7.583333650000e-004, 5.85398e-001
-7.580625325000e-004, 5.85398e-001
-7.577917000000e-004, 5.85398e-001
-7.575208675000e-004, 5.85398e-001
-7.572500350000e-004, 5.85398e-001
-7.569792025000e-004, 5.85398e-001
-7.567083700000e-004, 5.85398e-001
-7.564375375000e-004, 5.85398e-001
-7.561667050000e-004, 5.85398e-001
-7.558958725000e-004, 5.85398e-001
-7.556250400000e-004, 5.85398e-001
-7.553542075000e-004, 5.85398e-001
-7.550833750000e-004, 5.85398e-001
-7.548125425000e-004, 5.85398e-001
-7.545417100000e-004, 5.85398e-001
-7.542708775000e-004, 5.85398e-001
-7.540000450000e-004, 5.85398e-001
-7.537292125000e-004, 5.85398e-001
-7.534583800000e-004, 5.85398e-001
-7.531875475000e-004, 5.85398e-001
-7.529167150000e-004, 5.85398e-001
-7.526458825000e-004, 5.85398e-001
-7.523750500000e-004, 5.85398e-001
-7.521042175000e-004, 5.85398e-001
-7.518333850000e-004, 5.85398e-001
-7.515625525000e-004, 5.85398e-001
-7.512917200000e-004, 5.85398e-001
-7.510208875000e-004, 5.85398e-001
-7.507500550000e-004, 5.85398e-001
-7.504792225000e-004, 5.85398e-001
-7.502083900000e-004, 5.85398e-001
-7.499375575000e-004, 5.85398e-001
-7.496667250000e-004, 5.85398e-001
-7.493958925000e-004, 5.85398e-001
-7.491250600000e-004, 5.85398e-001
-7.488542275000e-004, 5.85398e-001
-7.485833950000e-004, 5.85398e-001
-7.483125625000e-004, 5.85398e-001
-7.480417300000e-004, 5.85398e-001
-7.477708975000e-004, 5.85398e-001
-7.475000650000e-004, 5.86655e-001
-7.472292325000e-004, 5.85398e-001
-7.469584000000e-004, 5.85398e-001
-7.466875675000e-004, 5.85398e-001
-7.464167350000e-004, 5.85398e-001
-7.461459025000e-004, 5.85398e-001
-7.458750700000e-004, 5.85398e-001
-7.456042375000e-004, 5.85398e-001
-7.453334050000e-004, 5.85398e-001
-7.450625725000e-004, 5.85398e-001
-7.447917400000e-004, 5.85398e-001
-7.445209075000e-004, 5.85398e-001
-7.442500750000e-004, 5.85398e-001
-7.439792425000e-004, 5.85398e-001
-7.437084100000e-004, 5.85398e-001
-7.434375775000e-004, 5.85398e-001
-7.431667450000e-004, 5.85398e-001
-7.428959125000e-004, 5.85398e-001
-7.426250800000e-004, 5.85398e-001
-7.423542475000e-004, 5.85398e-001
-7.420834150000e-004, 5.85398e-001
-7.418125825000e-004, 5.85398e-001
-7.415417500000e-004, 5.85398e-001
-7.412709175000e-004, 5.85398e-001
-7.410000850000e-004, 5.85398e-001
-7.407292525000e-004, 5.85398e-001
-7.404584200000e-004, 5.85398e-001
-7.401875875000e-004, 5.85398e-001
-7.399167550000e-004, 5.85398e-001
-7.396459225000e-004, 5.85398e-001
-7.393750900000e-004, 5.85398e-001
-7.391042575000e-004, 5.85398e-001
-7.388334250000e-004, 5.85398e-001
-7.385625925000e-004, 5.85398e-001
-7.382917600000e-004, 5.85398e-001
-7.380209275000e-004, 5.85398e-001
-7.377500950000e-004, 5.85398e-001
-7.374792625000e-004, 5.85398e-001
-7.372084300000e-004, 5.85398e-001
-7.369375975000e-004, 5.85398e-001
-7.366667650000e-004, 5.85398e-001
-7.363959325000e-004, 5.85398e-001
-7.361251000000e-004, 5.85398e-001
-7.358542675000e-004, 5.85398e-001
