Start Time,2022-12-06 10:49:47.269,,,,,,,,,,
Stop Time,2022-12-06 11:16:57.398,,,,,,,,,,
,,,,,,,,,,,
Time,Step,Set CH1 On/Off,Set CH2 On/Off,Sweep CH2 Voltage Setting,Get CH2 Voltage Setting,Get CH2 Current Measurement,Sweep CH1 Voltage Setting,Get Measurement Value,Get Measurement Value,Set CH1 On/Off,Set CH2 On/Off ()
2022-12-06 11:15:22.155,674,,,6,,,2.9,8.1590308E-07,2.89773754,,
2022-12-06 11:15:24.278,675,,,6,,,2.95,8.19872099E-07,2.94773849,,
2022-12-06 11:15:26.425,676,,,6,,,3,8.24642087E-07,2.99764844,,
2022-12-06 11:15:28.622,677,,,6,,,3.05,8.29753083E-07,3.04771788,,
2022-12-06 11:15:30.867,678,,,6,,,3.1,8.33606596E-07,3.09758057,,
2022-12-06 11:15:32.986,679,,,6,,,3.15,8.39437041E-07,3.14768556,,
2022-12-06 11:15:35.220,680,,,6,,,3.2,8.44525763E-07,3.19756099,,
2022-12-06 11:15:37.442,681,,,6,,,3.25,8.49944471E-07,3.24765234,,
2022-12-06 11:15:39.560,682,,,6,,,3.3,8.54382865E-07,3.29740181,,
2022-12-06 11:15:41.802,683,,,6,,,3.35,8.60593356E-07,3.34737157,,
2022-12-06 11:15:44.096,684,,,6,,,3.4,8.64251449E-07,3.39739508,,
2022-12-06 11:15:46.221,685,,,6,,,3.45,8.69928497E-07,3.44745897,,
2022-12-06 11:15:48.439,686,,,6,,,3.5,8.74611683E-07,3.49735507,,
2022-12-06 11:15:50.686,687,,,6,,,3.55,8.80072874E-07,3.54737852,,
2022-12-06 11:15:52.836,688,,,6,,,3.6,8.84689695E-07,3.59736197,,
2022-12-06 11:15:54.923,689,,,6,,,3.65,8.90260422E-07,3.64739445,,
2022-12-06 11:15:57.141,690,,,6,,,3.7,8.94120823E-07,3.69736204,,
2022-12-06 11:15:59.387,691,,,6,,,3.75,8.9987434E-07,3.74735222,,
2022-12-06 11:16:01.517,692,,,6,,,3.8,9.05159171E-07,3.79695586,,
2022-12-06 11:16:03.734,693,,,6,,,3.85,9.09464836E-07,3.84696939,,
2022-12-06 11:16:05.981,694,,,6,,,3.9,9.14802482E-07,3.89701134,,
2022-12-06 11:16:08.094,695,,,6,,,3.95,9.19832418E-07,3.94698282,,
2022-12-06 11:16:10.320,696,,,6,,,4,9.24351873E-07,3.99692222,,
2022-12-06 11:16:12.534,697,,,6,,,4.05,9.28623323E-07,4.04695959,,
2022-12-06 11:16:14.654,698,,,6,,,4.1,9.3401746E-07,4.09693057,,
2022-12-06 11:16:16.759,699,,,6,,,4.15,9.39534911E-07,4.14689497,,
2022-12-06 11:16:18.976,700,,,6,,,4.2,9.43818072E-07,4.19690718,,
2022-12-06 11:16:21.193,701,,,6,,,4.25,9.49572048E-07,4.24681415,,
2022-12-06 11:16:23.297,702,,,6,,,4.3,9.53977374E-07,4.29692738,,
2022-12-06 11:16:25.534,703,,,6,,,4.35,9.60073737E-07,4.34699778,,
2022-12-06 11:16:27.777,704,,,6,,,4.4,9.65669724E-07,4.39703187,,
2022-12-06 11:16:29.889,705,,,6,,,4.45,9.70398836E-07,4.44698342,,
2022-12-06 11:16:32.152,706,,,6,,,4.5,9.74166465E-07,4.49703659,,
2022-12-06 11:16:34.412,707,,,6,,,4.55,9.79877729E-07,4.54697886,,
2022-12-06 11:16:36.533,708,,,6,,,4.6,9.85593356E-07,4.59690543,,
2022-12-06 11:16:38.672,709,,,6,,,4.65,9.89476492E-07,4.64684932,,
2022-12-06 11:16:40.941,710,,,6,,,4.7,9.95003817E-07,4.69688987,,
2022-12-06 11:16:43.171,711,,,6,,,4.75,1.00061496E-06,4.74688672,,
2022-12-06 11:16:45.313,712,,,6,,,4.8,1.00469673E-06,4.79679851,,
2022-12-06 11:16:47.897,713,,,6,,,4.85,1.01051432E-06,4.8467242,,
2022-12-06 11:16:50.161,714,,,6,,,4.9,1.01576654E-06,4.89679517,,
2022-12-06 11:16:52.293,715,,,6,,,4.95,1.02014729E-06,4.94669799,,
2022-12-06 11:16:54.552,716,,,6,,,5,1.02408462E-06,4.99673275,,
2022-12-06 11:16:55.960,717,,,6,,,5,,,0,
2022-12-06 11:16:57.398,718,,,,,,,,,,0
