Address:,USB0::0x0957::0x1798::MY56272288::0::INSTR,,Analog Channels,,,,Function Channels,,
Model:,DSO-X 2014A,,Time (s),2 (VOLT),3 (VOLT),,Time (s),M1,
,,,-0.000481776,0.41328770853579,-0.948566656559706,,-0.000481776,-1.36008079489693,
,,,-0.00048168,0.417056552716531,-0.98876765370369,,-0.00048168,-1.40500266454183,
,,,-0.000481584,0.393187206238508,-0.953591781202704,,-0.000481584,-1.34445579675958,
,,,-0.000481488,0.393187206238508,-0.9636420304887,,-0.000481488,-1.35422142059542,
,,,-0.000481392,0.381880673696287,-0.943541531916708,,-0.000481392,-1.32297142432071,
,,,-0.000481296,0.378111829515547,-0.93851640727371,,-0.000481296,-1.31515892525204,
,,,-0.0004812,0.352986201643944,-0.983742529060692,,-0.0004812,-1.33469017292373,
,,,-0.000481104,0.336654543527402,-0.953591781202704,,-0.000481104,-1.28976830327883,
,,,-0.000481008,0.324091729591601,-0.978717404417694,,-0.000481008,-1.30148705188185,
,,,-0.000480912,0.297709820326418,-0.93851640727371,,-0.000480912,-1.23508080979809,
,,,-0.000480816,0.278865599422716,-0.98876765370369,,-0.000480816,-1.2663308060728,
,,,-0.00048072,0.251227408763953,-0.98876765370369,,-0.00048072,-1.23898705933243,
,,,-0.000480624,0.23238318786025,-0.98876765370369,,-0.000480624,-1.21945581166074,
,,,-0.000480528,0.189669620478526,-0.978717404417694,,-0.000480528,-1.16672144294716,
,,,-0.000480432,0.164543992606923,-0.98876765370369,,-0.000480432,-1.15304956957698,
,,,-0.000480336,0.13941836473532,-0.9636420304887,,-0.000480336,-1.10226832563058,
,,,-0.00048024,0.115549018257298,-0.978717404417694,,-0.00048024,-1.0944558265619,
,,,-0.000480144,0.0715791694819927,-0.98876765370369,,-0.000480144,-1.05929958075285,
,,,-0.000480048,0.0514786671847105,-0.973692279774696,,-0.000480048,-1.0241433349438,
,,,-0.000479952,0.0301218834938481,-0.98876765370369,,-0.000479952,-1.01828396064229,
,,,-0.000479856,0.00876509980298579,-0.978717404417694,,-0.000479856,-0.987033964367583,
,,,-0.00047976,-0.0289233420044184,-0.98876765370369,,-0.00047976,-0.959690217627212,
,,,-0.000479664,-0.0553052512696013,-0.98876765370369,,-0.000479664,-0.934299595654011,
,,,-0.000479568,-0.0816871605347842,-0.98876765370369,,-0.000479568,-0.90695584891364,
,,,-0.000479472,-0.109325351193547,-0.98876765370369,,-0.000479472,-0.879612102173269,
,,,-0.000479376,-0.129425853490829,-0.983742529060692,,-0.000479376,-0.854221480200067,
,,,-0.00047928,-0.148270074394532,-0.98876765370369,,-0.00047928,-0.840549606829882,
,,,-0.000479184,-0.167114295298234,-0.98876765370369,,-0.000479184,-0.822971483925357,
,,,-0.000479088,-0.196008767350577,-0.98876765370369,,-0.000479088,-0.793674612417817,
,,,-0.000478992,-0.202290174318478,-0.98876765370369,,-0.000478992,-0.787815238116309,
,,,-0.000478896,-0.22239067661576,-0.983742529060692,,-0.000478896,-0.762424616143107,
,,,-0.0004788,-0.243747460306622,-0.98876765370369,,-0.0004788,-0.746799618005753,
,,,-0.000478704,-0.262591681210324,-0.993792778346688,,-0.000478704,-0.733127744635567,
,,,-0.000478608,-0.271385650965385,-1.00384302763268,,-0.000478608,-0.733127744635567,
,,,-0.000478512,-0.290229871869087,-0.98876765370369,,-0.000478512,-0.699924623593688,
,,,-0.000478416,-0.310330374166369,-0.98876765370369,,-0.000478416,-0.680393375921994,
,,,-0.00047832,-0.332943439250812,-0.98876765370369,,-0.00047832,-0.656955878715962,
,,,-0.000478224,-0.350531378760934,-0.993792778346688,,-0.000478224,-0.645237130112946,
,,,-0.000478128,-0.350531378760934,-0.998817902989686,,-0.000478128,-0.649143379647285,
,,,-0.000478032,-0.364350474090315,-0.98876765370369,,-0.000478032,-0.625705882441252,
,,,-0.000477936,-0.376913288026117,-0.998817902989686,,-0.000477936,-0.623752757674083,
,,,-0.00047784,-0.390732383355498,-0.983742529060692,,-0.00047784,-0.594455886166543,
,,,-0.000477744,-0.410832885652781,-0.98876765370369,,-0.000477744,-0.578830888029188,
,,,-0.000477648,-0.4095766042592,-0.98876765370369,,-0.000477648,-0.580784012796357,
,,,-0.000477552,-0.420883136801422,-0.98876765370369,,-0.000477552,-0.569065264193341,
,,,-0.000477456,-0.430933387950063,-0.98876765370369,,-0.000477456,-0.559299640357494,
,,,-0.00047736,-0.451033890247345,-1.00384302763268,,-0.00047736,-0.555393390823156,
,,,-0.000477264,-0.452290171640925,-0.993792778346688,,-0.000477264,-0.54367464222014,
,,,-0.000477168,-0.452290171640925,-0.98876765370369,,-0.000477168,-0.537815267918631,
,,,-0.000477072,-0.471134392544627,-0.98876765370369,,-0.000477072,-0.520237145014107,
,,,-0.000476976,-0.483697206480429,-0.98876765370369,,-0.000476976,-0.506565271643922,
,,,-0.00047688,-0.486209769267589,-1.01389327691868,,-0.00047688,-0.530002768849954,
,,,-0.000476784,-0.507566552958451,-0.98876765370369,,-0.000476784,-0.483127774437889,
,,,-0.000476688,-0.511335397139192,-0.98876765370369,,-0.000476688,-0.479221524903551,
,,,-0.000476592,-0.520129366894253,-0.98876765370369,,-0.000476592,-0.471409025834873,
,,,-0.000476496,-0.530179618042894,-0.993792778346688,,-0.000476496,-0.465549651533365,
,,,-0.0004764,-0.530179618042894,-0.98876765370369,,-0.0004764,-0.459690277231857,
,,,-0.000476304,-0.547767557553016,-0.998817902989686,,-0.000476304,-0.453830902930349,
,,,-0.000476208,-0.550280120340176,-0.98876765370369,,-0.000476208,-0.440159029560164,
,,,-0.000476112,-0.560330371488817,-0.98876765370369,,-0.000476112,-0.430393405724317,
,,,-0.000476016,-0.562842934275977,-0.98876765370369,,-0.000476016,-0.428440280957147,
,,,-0.00047592,-0.571636904031038,-0.98876765370369,,-0.00047592,-0.418674657121301,
,,,-0.000475824,-0.59048112493474,-0.98876765370369,,-0.000475824,-0.401096534216776,
,,,-0.000475728,-0.58796856214758,-0.978717404417694,,-0.000475728,-0.393284035148099,
,,,-0.000475632,-0.601787657476962,-0.98876765370369,,-0.000475632,-0.38937778561376,
,,,-0.000475536,-0.592993687721901,-1.01389327691868,,-0.000475536,-0.422580906655639,
,,,-0.00047544,-0.601787657476962,-0.98876765370369,,-0.00047544,-0.38937778561376,
,,,-0.000475344,-0.603043938870542,-0.98876765370369,,-0.000475344,-0.387424660846591,
,,,-0.000475248,-0.623144441167824,-0.98876765370369,,-0.000475248,-0.367893413174897,
,,,-0.000475152,-0.630682129529305,-0.993792778346688,,-0.000475152,-0.365940288407728,
,,,-0.000475056,-0.638219817890786,-0.998817902989686,,-0.000475056,-0.363987163640559,
,,,-0.00047496,-0.638219817890786,-0.98876765370369,,-0.00047496,-0.352268415037543,
,,,-0.000474864,-0.635707255103625,-0.98876765370369,,-0.000474864,-0.356174664571881,
,,,-0.000474768,-0.652038913220167,-0.993792778346688,,-0.000474768,-0.344455915968865,
,,,-0.000474672,-0.649526350433007,-0.993792778346688,,-0.000474672,-0.346409040736035,
,,,-0.000474576,-0.653295194613747,-1.00886815227568,,-0.000474576,-0.358127789339051,
,,,-0.00047448,-0.670883134123869,-0.993792778346688,,-0.00047448,-0.324924668297172,
,,,-0.000474384,-0.672139415517449,-0.98876765370369,,-0.000474384,-0.319065293995664,
,,,-0.000474288,-0.67716454109177,-0.998817902989686,,-0.000474288,-0.324924668297172,
,,,-0.000474192,-0.685958510846831,-1.02896865084767,,-0.000474192,-0.346409040736035,
,,,-0.000474096,-0.692239917814732,-1.02394352620468,,-0.000474096,-0.334690292133018,
,,,-0.000474,-0.690983636421151,-0.98876765370369,,-0.000474,-0.29953404632397,
,,,-0.000473904,-0.688471073633991,-1.01891840156168,,-0.000473904,-0.332737167365849,
,,,-0.000473808,-0.692239917814732,-0.993792778346688,,-0.000473808,-0.303440295858309,
,,,-0.000473712,-0.708571575931273,-0.98876765370369,,-0.000473712,-0.283909048186615,
,,,-0.000473616,-0.714852982899174,-0.98876765370369,,-0.000473616,-0.276096549117938,
,,,-0.00047352,-0.712340420112014,-1.02394352620468,,-0.00047352,-0.315159044461325,
,,,-0.000473424,-0.712340420112014,-1.02394352620468,,-0.000473424,-0.315159044461325,
,,,-0.000473328,-0.727415796834975,-0.998817902989686,,-0.000473328,-0.274143424350768,
,,,-0.000473232,-0.726159515441395,-1.00384302763268,,-0.000473232,-0.280002798652276,
,,,-0.000473136,-0.731184641015716,-1.01389327691868,,-0.000473136,-0.285862172953784,
,,,-0.00047304,-0.727415796834975,-1.00384302763268,,-0.00047304,-0.280002798652276,
,,,-0.000472944,-0.734953485196456,-0.98876765370369,,-0.000472944,-0.256565301446244,
,,,-0.000472848,-0.736209766590036,-0.98876765370369,,-0.000472848,-0.254612176679075,
,,,-0.000472752,-0.752541424706578,-1.01389327691868,,-0.000472752,-0.264377800514922,
,,,-0.000472656,-0.751285143312998,-0.98876765370369,,-0.000472656,-0.240940303308889,
,,,-0.00047256,-0.752541424706578,-1.01389327691868,,-0.00047256,-0.264377800514922,
,,,-0.000472464,-0.7638479572488,-0.998817902989686,,-0.000472464,-0.237034053774551,
,,,-0.000472368,-0.760079113068059,-0.98876765370369,,-0.000472368,-0.231174679473042,
,,,-0.000472272,-0.758822831674479,-1.01891840156168,,-0.000472272,-0.262424675747752,
,,,-0.000472176,-0.77264192700386,-0.98876765370369,,-0.000472176,-0.219455930870026,
,,,-0.00047208,-0.773898208397441,-0.998817902989686,,-0.00047208,-0.227268429938704,
,,,-0.000471984,-0.775154489791021,-0.98876765370369,,-0.000471984,-0.217502806102857,
,,,-0.000471888,-0.785204740939662,-0.98876765370369,,-0.000471888,-0.205784057499841,
,,,-0.000471792,-0.791486147907563,-0.98876765370369,,-0.000471792,-0.199924683198333,
,,,-0.000471696,-0.785204740939662,-0.98876765370369,,-0.000471696,-0.205784057499841,
,,,-0.0004716,-0.790229866513982,-1.06916964799166,,-0.0004716,-0.281955923419446,
,,,-0.000471504,-0.792742429301143,-0.98876765370369,,-0.000471504,-0.199924683198333,
,,,-0.000471408,-0.795254992088303,-1.01389327691868,,-0.000471408,-0.221409055637196,
,,,-0.000471312,-0.805305243236944,-1.01389327691868,,-0.000471312,-0.211643431801349,
,,,-0.000471216,-0.804048961843364,-1.02394352620468,,-0.000471216,-0.223362180404365,
,,,-0.00047112,-0.806561524630524,-1.04906914941967,,-0.00047112,-0.244846552843228,
,,,-0.000471024,-0.804048961843364,-1.01389327691868,,-0.000471024,-0.213596556568518,
,,,-0.000470928,-0.810330368811265,-1.00886815227568,,-0.000470928,-0.201877807965502,
,,,-0.000470832,-0.801536399056204,-1.04404402477667,,-0.000470832,-0.244846552843228,
,,,-0.000470736,-0.814099212992005,-1.01891840156168,,-0.000470736,-0.20773718226701,
,,,-0.00047064,-0.812842931598425,-0.98876765370369,,-0.00047064,-0.17844031075947,
,,,-0.000470544,-0.829174589714967,-0.98876765370369,,-0.000470544,-0.162815312622115,
,,,-0.000470448,-0.825405745534226,-1.04404402477667,,-0.000470448,-0.221409055637196,
,,,-0.000470352,-0.826662026927806,-1.04404402477667,,-0.000470352,-0.221409055637196,
,,,-0.000470256,-0.829174589714967,-0.98876765370369,,-0.000470256,-0.162815312622115,
,,,-0.00047016,-0.832943433895707,-0.98876765370369,,-0.00047016,-0.158909063087776,
,,,-0.000470064,-0.831687152502127,-1.02896865084767,,-0.000470064,-0.199924683198333,
,,,-0.000469968,-0.841737403650768,-1.02394352620468,,-0.000469968,-0.186252809828147,
,,,-0.000469872,-0.831687152502127,-1.04906914941967,,-0.000469872,-0.221409055637196,
,,,-0.000469776,-0.832943433895707,-1.00886815227568,,-0.000469776,-0.17844031075947,
,,,-0.00046968,-0.837968559470028,-1.03399377549067,,-0.00046968,-0.199924683198333,
,,,-0.000469584,-0.849275092012249,-1.02394352620468,,-0.000469584,-0.17844031075947,
,,,-0.000469488,-0.850531373405829,-1.02896865084767,,-0.000469488,-0.182346560293809,
,,,-0.000469392,-0.853043936192989,-1.03399377549067,,-0.000469392,-0.184299685060978,
,,,-0.000469296,-0.848018810618669,-1.01389327691868,,-0.000469296,-0.168674686923623,
,,,-0.0004692,-0.853043936192989,-1.04906914941967,,-0.0004692,-0.199924683198333,
,,,-0.000469104,-0.85806906176731,-1.01891840156168,,-0.000469104,-0.164768437389284,
,,,-0.000469008,-0.86183790594805,-1.01389327691868,,-0.000469008,-0.155002813553438,
,,,-0.000468912,-0.86309418734163,-0.998817902989686,,-0.000468912,-0.139377815416083,
,,,-0.000468816,-0.870631875703111,-1.03399377549067,,-0.000468816,-0.166721562156454,
,,,-0.00046872,-0.870631875703111,-1.01891840156168,,-0.00046872,-0.151096564019099,
,,,-0.000468624,-0.868119312915951,-1.01389327691868,,-0.000468624,-0.14914343925193,
,,,-0.000468528,-0.865606750128791,-0.998817902989686,,-0.000468528,-0.137424690648913,
,,,-0.000468432,-0.865606750128791,-0.98876765370369,,-0.000468432,-0.125705942045897,
,,,-0.000468336,-0.870631875703111,-1.01389327691868,,-0.000468336,-0.14719031448476,
,,,-0.00046824,-0.881938408245333,-1.01891840156168,,-0.00046824,-0.141330940183252,
,,,-0.000468144,-0.874400719883852,-0.98876765370369,,-0.000468144,-0.11789344297722,
,,,-0.000468048,-0.880682126851752,-1.05911939870566,,-0.000468048,-0.182346560293809,
,,,-0.000467952,-0.875657001277432,-1.01891840156168,,-0.000467952,-0.14719031448476,
,,,-0.000467856,-0.881938408245333,-1.00886815227568,,-0.000467856,-0.129612191580236,
,,,-0.00046776,-0.876913282671012,-1.00886815227568,,-0.00046776,-0.135471565881744,
,,,-0.000467664,-0.873144438490272,-1.01891840156168,,-0.000467664,-0.14914343925193,
,,,-0.000467568,-0.889476096606813,-0.98876765370369,,-0.000467568,-0.102268444839865,
,,,-0.000467472,-0.881938408245333,-1.05911939870566,,-0.000467472,-0.180393435526639,
,,,-0.000467376,-0.889476096606813,-1.01891840156168,,-0.000467376,-0.133518441114575,
,,,-0.00046728,-0.893244940787554,-0.993792778346688,,-0.00046728,-0.104221569607034,
,,,-0.000467184,-0.891988659393974,-1.01389327691868,,-0.000467184,-0.125705942045897,
,,,-0.000467088,-0.897013784968294,-1.00384302763268,,-0.000467088,-0.110080943908542,
,,,-0.000466992,-0.903295191936195,-1.01891840156168,,-0.000466992,-0.119846567744389,
,,,-0.000466896,-0.895757503574714,-1.03399377549067,,-0.000466896,-0.141330940183252,
,,,-0.0004668,-0.899526347755454,-0.993792778346688,,-0.0004668,-0.0983621953055263,
,,,-0.000466704,-0.902038910542615,-1.03901890013367,,-0.000466704,-0.141330940183252,
,,,-0.000466608,-0.913345443084836,-1.02896865084767,,-0.000466608,-0.119846567744389,
,,,-0.000466512,-0.913345443084836,-0.993792778346688,,-0.000466512,-0.0846903219353408,
,,,-0.000466416,-0.903295191936195,-1.01891840156168,,-0.000466416,-0.119846567744389,
,,,-0.00046632,-0.912089161691256,-1.04906914941967,,-0.00046632,-0.141330940183252,
,,,-0.000466224,-0.913345443084836,-0.98876765370369,,-0.000466224,-0.0788309476338327,
,,,-0.000466128,-0.908320317510515,-1.00384302763268,,-0.000466128,-0.0983621953055263,
,,,-0.000466032,-0.910832880297676,-1.02394352620468,,-0.000466032,-0.11594031821005,
,,,-0.000465936,-0.912089161691256,-1.02394352620468,,-0.000465936,-0.11594031821005,
,,,-0.00046584,-0.907064036116935,-1.02896865084767,,-0.00046584,-0.125705942045897,
,,,-0.000465744,-0.914601724478416,-1.02394352620468,,-0.000465744,-0.112034068675712,
,,,-0.000465648,-0.914601724478416,-0.998817902989686,,-0.000465648,-0.0885965714696795,
,,,-0.000465552,-0.909576598904096,-1.06916964799166,,-0.000465552,-0.162815312622115,
,,,-0.000465456,-0.922139412839897,-1.05409427406266,,-0.000465456,-0.135471565881744,
,,,-0.00046536,-0.924651975627057,-1.01891840156168,,-0.00046536,-0.0983621953055263,
,,,-0.000465264,-0.929677101201378,-1.03901890013367,,-0.000465264,-0.112034068675712,
,,,-0.000465168,-0.919626850052737,-1.02394352620468,,-0.000465168,-0.108127819141373,
,,,-0.000465072,-0.920883131446317,-1.01891840156168,,-0.000465072,-0.102268444839865,
,,,-0.000464976,-0.922139412839897,-0.998817902989686,,-0.000464976,-0.080784072401002,
,,,-0.00046488,-0.924651975627057,-1.03901890013367,,-0.00046488,-0.11789344297722,
,,,-0.000464784,-0.933445945382118,-1.06414452334866,,-0.000464784,-0.133518441114575,
,,,-0.000464688,-0.922139412839897,-0.98876765370369,,-0.000464688,-0.0710184485651553,
,,,-0.000464592,-0.933445945382118,-0.998817902989686,,-0.000464592,-0.0690653237979859,
,,,-0.000464496,-0.925908257020637,-1.04906914941967,,-0.000464496,-0.127659066813067,
,,,-0.0004644,-0.932189663988538,-1.02896865084767,,-0.0004644,-0.100315320072696,
,,,-0.000464304,-0.937214789562859,-1.03399377549067,,-0.000464304,-0.100315320072696,
,,,-0.000464208,-0.932189663988538,-1.03901890013367,,-0.000464208,-0.110080943908542,
,,,-0.000464112,-0.928420819807798,-1.06414452334866,,-0.000464112,-0.139377815416083,
,,,-0.000464016,-0.935958508169279,-1.02896865084767,,-0.000464016,-0.0964090705383569,
,,,-0.00046392,-0.933445945382118,-1.05409427406266,,-0.00046392,-0.123752817278728,
,,,-0.000463824,-0.937214789562859,-1.01389327691868,,-0.000463824,-0.080784072401002,
,,,-0.000463728,-0.933445945382118,-0.98876765370369,,-0.000463728,-0.0592996999621391,
,,,-0.000463632,-0.933445945382118,-1.02896865084767,,-0.000463632,-0.0983621953055263,
,,,-0.000463536,-0.934702226775698,-1.04906914941967,,-0.000463536,-0.11789344297722,
,,,-0.00046344,-0.935958508169279,-1.03901890013367,,-0.00046344,-0.106174694374204,
,,,-0.000463344,-0.938471070956439,-1.04404402477667,,-0.000463344,-0.110080943908542,
,,,-0.000463248,-0.942239915137179,-1.06916964799166,,-0.000463248,-0.129612191580236,
,,,-0.000463152,-0.95229016628582,-1.04906914941967,,-0.000463152,-0.100315320072696,
,,,-0.000463056,-0.940983633743599,-1.05409427406266,,-0.000463056,-0.11594031821005,
,,,-0.00046296,-0.935958508169279,-1.03399377549067,,-0.00046296,-0.102268444839865,
,,,-0.000462864,-0.95229016628582,-1.03399377549067,,-0.000462864,-0.0846903219353408,
,,,-0.000462768,-0.94600875931792,-1.03901890013367,,-0.000462768,-0.0964090705383569,
,,,-0.000462672,-0.9535464476794,-1.03901890013367,,-0.000462672,-0.0885965714696795,
,,,-0.000462576,-0.95229016628582,-1.02394352620468,,-0.000462576,-0.074924698099494,
,,,-0.00046248,-0.954802729072981,-1.05409427406266,,-0.00046248,-0.102268444839865,
,,,-0.000462384,-0.94977760349866,-1.06414452334866,,-0.000462384,-0.11789344297722,
,,,-0.000462288,-0.95229016628582,-1.05409427406266,,-0.000462288,-0.106174694374204,
,,,-0.000462192,-0.9535464476794,-0.98876765370369,,-0.000462192,-0.0397684522904456,
,,,-0.000462096,-0.9535464476794,-1.03901890013367,,-0.000462096,-0.0885965714696795,
,,,-0.000462,-0.9535464476794,-1.05409427406266,,-0.000462,-0.104221569607034,
,,,-0.000461904,-0.9535464476794,-1.03901890013367,,-0.000461904,-0.0885965714696795,
,,,-0.000461808,-0.962340417434461,-1.02896865084767,,-0.000461808,-0.0710184485651553,
,,,-0.000461712,-0.954802729072981,-1.04906914941967,,-0.000461712,-0.0983621953055263,
,,,-0.000461616,-0.94977760349866,-0.98876765370369,,-0.000461616,-0.0436747018247843,
,,,-0.00046152,-0.963596698828042,-1.01891840156168,,-0.00046152,-0.0592996999621391,
,,,-0.000461424,-0.954802729072981,-1.04906914941967,,-0.000461424,-0.0983621953055263,
,,,-0.000461328,-0.954802729072981,-1.03901890013367,,-0.000461328,-0.0885965714696795,
,,,-0.000461232,-0.9535464476794,-1.06414452334866,,-0.000461232,-0.113987193442881,
,,,-0.000461136,-0.9535464476794,-1.04404402477667,,-0.000461136,-0.0944559457711875,
,,,-0.00046104,-0.963596698828042,-1.04404402477667,,-0.00046104,-0.0846903219353408,
,,,-0.000460944,-0.963596698828042,-1.03901890013367,,-0.000460944,-0.0788309476338327,
,,,-0.000460848,-0.961084136040881,-1.06916964799166,,-0.000460848,-0.112034068675712,
,,,-0.000460752,-0.966109261615202,-1.03399377549067,,-0.000460752,-0.0710184485651553,
,,,-0.000460656,-0.973646949976683,-1.04906914941967,,-0.000460656,-0.0788309476338327,
,,,-0.00046056,-0.961084136040881,-1.04404402477667,,-0.00046056,-0.0866434467025101,
,,,-0.000460464,-0.962340417434461,-1.04404402477667,,-0.000460464,-0.0846903219353408,
,,,-0.000460368,-0.957315291860141,-0.998817902989686,,-0.000460368,-0.0456278265919536,
,,,-0.000460272,-0.968621824402362,-1.03901890013367,,-0.000460272,-0.074924698099494,
,,,-0.000460176,-0.971134387189522,-0.993792778346688,,-0.000460176,-0.0260965789202601,
,,,-0.00046008,-0.969878105795942,-1.01891840156168,,-0.00046008,-0.0534403256606311,
,,,-0.000459984,-0.956059010466561,-1.01891840156168,,-0.000459984,-0.0671121990308166,
,,,-0.000459888,-0.961084136040881,-1.06414452334866,,-0.000459888,-0.106174694374204,
,,,-0.000459792,-0.973646949976683,-1.06916964799166,,-0.000459792,-0.0983621953055263,
,,,-0.000459696,-0.961084136040881,-1.04404402477667,,-0.000459696,-0.0866434467025101,
,,,-0.0004596,-0.973646949976683,-1.06414452334866,,-0.0004596,-0.0944559457711875,
,,,-0.000459504,-0.973646949976683,-1.05911939870566,,-0.000459504,-0.0885965714696795,
,,,-0.000459408,-0.973646949976683,-0.993792778346688,,-0.000459408,-0.0241434541530907,
,,,-0.000459312,-0.973646949976683,-0.98876765370369,,-0.000459312,-0.0182840798515826,
,,,-0.000459216,-0.972390668583103,-1.02896865084767,,-0.000459216,-0.0612528247293085,
,,,-0.00045912,-0.973646949976683,-1.05409427406266,,-0.00045912,-0.0846903219353408,
,,,-0.000459024,-0.981184638338164,-1.06916964799166,,-0.000459024,-0.0925028210040182,
,,,-0.000458928,-0.967365543008782,-1.06414452334866,,-0.000458928,-0.100315320072696,
,,,-0.000458832,-0.974903231370263,-1.06916964799166,,-0.000458832,-0.0983621953055263,
,,,-0.000458736,-0.981184638338164,-1.05409427406266,,-0.000458736,-0.0768778228666633,
,,,-0.00045864,-0.972390668583103,-1.05409427406266,,-0.00045864,-0.0846903219353408,
,,,-0.000458544,-0.968621824402362,-1.05409427406266,,-0.000458544,-0.0885965714696795,
,,,-0.000458448,-0.973646949976683,-1.06414452334866,,-0.000458448,-0.0944559457711875,
,,,-0.000458352,-0.979928356944583,-1.05911939870566,,-0.000458352,-0.0827371971681714,
,,,-0.000458256,-0.973646949976683,-1.06916964799166,,-0.000458256,-0.0983621953055263,
,,,-0.00045816,-0.973646949976683,-1.05409427406266,,-0.00045816,-0.0846903219353408,
,,,-0.000458064,-0.974903231370263,-1.06916964799166,,-0.000458064,-0.0983621953055263,
,,,-0.000457968,-0.977415794157423,-1.01891840156168,,-0.000457968,-0.0456278265919536,
,,,-0.000457872,-0.976159512763843,-1.00384302763268,,-0.000457872,-0.0319559532217681,
,,,-0.000457776,-0.978672075551003,-1.04906914941967,,-0.000457776,-0.074924698099494,
,,,-0.00045768,-0.984953482518904,-1.02394352620468,,-0.00045768,-0.0436747018247843,
,,,-0.000457584,-0.981184638338164,-1.06414452334866,,-0.000457584,-0.0866434467025101,
,,,-0.000457488,-0.984953482518904,-1.04404402477667,,-0.000457488,-0.0632059494964778,
,,,-0.000457392,-0.977415794157423,-1.02896865084767,,-0.000457392,-0.0553934504278004,
,,,-0.000457296,-0.984953482518904,-1.01891840156168,,-0.000457296,-0.0378153275232762,
,,,-0.0004572,-0.974903231370263,-1.06916964799166,,-0.0004572,-0.0983621953055263,
,,,-0.000457104,-0.979928356944583,-1.05409427406266,,-0.000457104,-0.0788309476338327,
,,,-0.000457008,-0.982440919731744,-1.02896865084767,,-0.000457008,-0.0495340761262923,
,,,-0.000456912,-0.982440919731744,-1.01389327691868,,-0.000456912,-0.0358622027561069,
,,,-0.000456816,-0.983697201125324,-1.04404402477667,,-0.000456816,-0.0632059494964778,
,,,-0.00045672,-0.993747452273965,-1.04404402477667,,-0.00045672,-0.0534403256606311,
,,,-0.000456624,-0.987466045306064,-1.03399377549067,,-0.000456624,-0.0495340761262923,
,,,-0.000456528,-0.981184638338164,-1.03901890013367,,-0.000456528,-0.0612528247293085,
,,,-0.000456432,-0.984953482518904,-1.04906914941967,,-0.000456432,-0.0671121990308166,
,,,-0.000456336,-0.984953482518904,-1.01891840156168,,-0.000456336,-0.0378153275232762,
,,,-0.00045624,-0.989978608093224,-1.05911939870566,,-0.00045624,-0.0729715733323246,
,,,-0.000456144,-0.987466045306064,-1.04906914941967,,-0.000456144,-0.0651590742636472,
,,,-0.000456048,-0.991234889486805,-1.03901890013367,,-0.000456048,-0.0514872008934617,
,,,-0.000455952,-0.987466045306064,-1.04906914941967,,-0.000455952,-0.0651590742636472,
,,,-0.000455856,-0.989978608093224,-1.03901890013367,,-0.000455856,-0.0534403256606311,
,,,-0.00045576,-0.993747452273965,-1.05409427406266,,-0.00045576,-0.0651590742636472,
,,,-0.000455664,-0.979928356944583,-1.06916964799166,,-0.000455664,-0.0925028210040182,
,,,-0.000455568,-0.989978608093224,-1.06916964799166,,-0.000455568,-0.0827371971681714,
,,,-0.000455472,-0.993747452273965,-1.01389327691868,,-0.000455472,-0.0241434541530907,
,,,-0.000455376,-0.981184638338164,-1.06414452334866,,-0.000455376,-0.0866434467025101,
,,,-0.00045528,-0.984953482518904,-1.01891840156168,,-0.00045528,-0.0378153275232762,
,,,-0.000455184,-0.986209763912484,-1.04906914941967,,-0.000455184,-0.0671121990308166,
,,,-0.000455088,-0.993747452273965,-1.02896865084767,,-0.000455088,-0.0397684522904456,
,,,-0.000454992,-0.988722326699644,-1.06916964799166,,-0.000454992,-0.0846903219353408,
,,,-0.000454896,-0.993747452273965,-1.06916964799166,,-0.000454896,-0.0788309476338327,
,,,-0.0004548,-0.992491170880385,-1.06414452334866,,-0.0004548,-0.074924698099494,
,,,-0.000454704,-0.984953482518904,-1.06916964799166,,-0.000454704,-0.0885965714696795,
,,,-0.000454608,-0.988722326699644,-1.00886815227568,,-0.000454608,-0.0241434541530907,
,,,-0.000454512,-0.991234889486805,-1.06916964799166,,-0.000454512,-0.0827371971681714,
,,,-0.000454416,-0.988722326699644,-1.02896865084767,,-0.000454416,-0.0436747018247843,
,,,-0.00045432,-0.991234889486805,-1.04906914941967,,-0.00045432,-0.0612528247293085,
,,,-0.000454224,-0.993747452273965,-1.04906914941967,,-0.000454224,-0.0592996999621391,
,,,-0.000454128,-0.993747452273965,-1.06916964799166,,-0.000454128,-0.0788309476338327,
,,,-0.000454032,-0.993747452273965,-1.05911939870566,,-0.000454032,-0.0690653237979859,
,,,-0.000453936,-0.993747452273965,-1.05409427406266,,-0.000453936,-0.0651590742636472,
,,,-0.00045384,-0.988722326699644,-1.03399377549067,,-0.00045384,-0.0495340761262923,
,,,-0.000453744,-0.992491170880385,-1.05911939870566,,-0.000453744,-0.0710184485651553,
,,,-0.000453648,-0.993747452273965,-1.06916964799166,,-0.000453648,-0.0788309476338327,
,,,-0.000453552,-0.991234889486805,-1.06916964799166,,-0.000453552,-0.0827371971681714,
,,,-0.000453456,-0.996260015061125,-1.03399377549067,,-0.000453456,-0.0417215770576149,
,,,-0.00045336,-0.993747452273965,-1.05409427406266,,-0.00045336,-0.0651590742636472,
,,,-0.000453264,-0.993747452273965,-1.06916964799166,,-0.000453264,-0.0788309476338327,
,,,-0.000453168,-0.993747452273965,-1.05911939870566,,-0.000453168,-0.0690653237979859,
,,,-0.000453072,-0.993747452273965,-1.03901890013367,,-0.000453072,-0.0495340761262923,
