x-axis,1
second,Volt
-8.251250000000e-004, 7.42751e+000
-8.242929362500e-004, 7.41495e+000
-8.234608725000e-004, 7.42751e+000
-8.226288087500e-004, 7.41495e+000
-8.217967450000e-004, 7.42751e+000
-8.209646812500e-004, 7.42751e+000
-8.201326175000e-004, 7.41495e+000
-8.193005537500e-004, 7.42751e+000
-8.184684900000e-004, 7.42751e+000
-8.176364262500e-004, 7.42751e+000
-8.168043625000e-004, 7.41495e+000
-8.159722987500e-004, 7.42751e+000
-8.151402350000e-004, 7.42751e+000
-8.143081712500e-004, 7.41495e+000
-8.134761075000e-004, 7.42751e+000
-8.126440437500e-004, 7.41495e+000
-8.118119800000e-004, 7.42751e+000
-8.109799162500e-004, 7.41495e+000
-8.101478525000e-004, 7.42751e+000
-8.093157887500e-004, 7.42751e+000
-8.084837250000e-004, 7.42751e+000
-8.076516612500e-004, 7.42751e+000
-8.068195975000e-004, 7.41495e+000
-8.059875337500e-004, 7.41495e+000
-8.051554700000e-004, 7.41495e+000
-8.043234062500e-004, 7.41495e+000
-8.034913425000e-004, 7.42751e+000
-8.026592787500e-004, 7.41495e+000
-8.018272150000e-004, 7.41495e+000
-8.009951512500e-004, 7.41495e+000
-8.001630875000e-004, 7.42751e+000
-7.993310237500e-004, 7.41495e+000
-7.984989600000e-004, 7.41495e+000
-7.976668962500e-004, 7.41495e+000
-7.968348325000e-004, 7.41495e+000
-7.960027687500e-004, 7.41495e+000
-7.951707050000e-004, 7.41495e+000
-7.943386412500e-004, 7.41495e+000
-7.935065775000e-004, 7.41495e+000
-7.926745137500e-004, 7.41495e+000
-7.918424500000e-004, 7.42751e+000
-7.910103862500e-004, 7.42751e+000
-7.901783225000e-004, 7.41495e+000
-7.893462587500e-004, 7.41495e+000
-7.885141950000e-004, 7.42751e+000
-7.876821312500e-004, 7.42751e+000
-7.868500675000e-004, 7.41495e+000
-7.860180037500e-004, 7.41495e+000
-7.851859400000e-004, 7.41495e+000
-7.843538762500e-004, 7.41495e+000
-7.835218125000e-004, 7.41495e+000
-7.826897487500e-004, 7.41495e+000
-7.818576850000e-004, 7.42751e+000
-7.810256212500e-004, 7.41495e+000
-7.801935575000e-004, 7.41495e+000
-7.793614937500e-004, 7.41495e+000
-7.785294300000e-004, 7.41495e+000
-7.776973662500e-004, 7.42751e+000
-7.768653025000e-004, 7.41495e+000
-7.760332387500e-004, 7.41495e+000
-7.752011750000e-004, 7.41495e+000
-7.743691112500e-004, 7.41495e+000
-7.735370475000e-004, 7.42751e+000
-7.727049837500e-004, 7.41495e+000
-7.718729200000e-004, 7.41495e+000
-7.710408562500e-004, 7.41495e+000
-7.702087925000e-004, 7.42751e+000
-7.693767287500e-004, 7.41495e+000
-7.685446650000e-004, 7.41495e+000
-7.677126012500e-004, 7.41495e+000
-7.668805375000e-004, 7.41495e+000
-7.660484737500e-004, 7.41495e+000
-7.652164100000e-004, 7.41495e+000
-7.643843462500e-004, 7.42751e+000
-7.635522825000e-004, 7.41495e+000
-7.627202187500e-004, 7.41495e+000
-7.618881550000e-004, 7.41495e+000
-7.610560912500e-004, 7.41495e+000
-7.602240275000e-004, 7.41495e+000
-7.593919637500e-004, 7.41495e+000
-7.585599000000e-004, 7.41495e+000
-7.577278362500e-004, 7.41495e+000
-7.568957725000e-004, 7.41495e+000
-7.560637087500e-004, 7.42751e+000
-7.552316450000e-004, 7.41495e+000
-7.543995812500e-004, 7.41495e+000
-7.535675175000e-004, 7.41495e+000
-7.527354537500e-004, 7.42751e+000
-7.519033900000e-004, 7.41495e+000
-7.510713262500e-004, 7.41495e+000
-7.502392625000e-004, 7.41495e+000
-7.494071987500e-004, 7.41495e+000
-7.485751350000e-004, 7.41495e+000
-7.477430712500e-004, 7.41495e+000
-7.469110075000e-004, 7.41495e+000
-7.460789437500e-004, 7.42751e+000
-7.452468800000e-004, 7.41495e+000
-7.444148162500e-004, 7.42751e+000
-7.435827525000e-004, 7.41495e+000
-7.427506887500e-004, 7.41495e+000
-7.419186250000e-004, 7.41495e+000
-7.410865612500e-004, 7.41495e+000
-7.402544975000e-004, 7.41495e+000
-7.394224337500e-004, 7.41495e+000
-7.385903700000e-004, 7.41495e+000
-7.377583062500e-004, 7.42751e+000
-7.369262425000e-004, 7.41495e+000
-7.360941787500e-004, 7.41495e+000
-7.352621150000e-004, 7.42751e+000
-7.344300512500e-004, 7.41495e+000
-7.335979875000e-004, 7.42751e+000
-7.327659237500e-004, 7.42751e+000
-7.319338600000e-004, 7.41495e+000
-7.311017962500e-004, 7.41495e+000
-7.302697325000e-004, 7.41495e+000
-7.294376687500e-004, 7.41495e+000
-7.286056050000e-004, 7.42751e+000
-7.277735412500e-004, 7.42751e+000
-7.269414775000e-004, 7.42751e+000
-7.261094137500e-004, 7.41495e+000
-7.252773500000e-004, 7.41495e+000
-7.244452862500e-004, 7.41495e+000
-7.236132225000e-004, 7.42751e+000
-7.227811587500e-004, 7.41495e+000
-7.219490950000e-004, 7.41495e+000
-7.211170312500e-004, 7.41495e+000
-7.202849675000e-004, 7.41495e+000
-7.194529037500e-004, 7.41495e+000
-7.186208400000e-004, 7.41495e+000
-7.177887762500e-004, 7.41495e+000
-7.169567125000e-004, 7.41495e+000
-7.161246487500e-004, 7.41495e+000
-7.152925850000e-004, 7.41495e+000
-7.144605212500e-004, 7.41495e+000
-7.136284575000e-004, 7.42751e+000
-7.127963937500e-004, 7.41495e+000
-7.119643300000e-004, 7.41495e+000
-7.111322662500e-004, 7.42751e+000
-7.103002025000e-004, 7.41495e+000
-7.094681387500e-004, 7.41495e+000
-7.086360750000e-004, 7.41495e+000
-7.078040112500e-004, 7.41495e+000
-7.069719475000e-004, 7.42751e+000
-7.061398837500e-004, 7.41495e+000
-7.053078200000e-004, 7.41495e+000
-7.044757562500e-004, 7.42751e+000
-7.036436925000e-004, 7.41495e+000
-7.028116287500e-004, 7.41495e+000
-7.019795650000e-004, 7.41495e+000
-7.011475012500e-004, 7.41495e+000
-7.003154375000e-004, 7.41495e+000
-6.994833737500e-004, 7.41495e+000
-6.986513100000e-004, 7.41495e+000
-6.978192462500e-004, 7.41495e+000
-6.969871825000e-004, 7.41495e+000
-6.961551187500e-004, 7.41495e+000
-6.953230550000e-004, 7.42751e+000
-6.944909912500e-004, 7.42751e+000
-6.936589275000e-004, 7.41495e+000
-6.928268637500e-004, 7.41495e+000
-6.919948000000e-004, 7.41495e+000
-6.911627362500e-004, 7.41495e+000
