x-axis,F1
second,Volt
4.997494687500e-004, 1.23078e-001
4.997504687500e-004, 1.23078e-001
4.997514687500e-004, 1.23078e-001
4.997524687500e-004, 1.24133e-001
4.997534687500e-004, 1.20969e-001
4.997544687500e-004, 1.22023e-001
4.997554687500e-004, 1.25188e-001
4.997564687500e-004, 1.23078e-001
4.997574687500e-004, 1.25188e-001
4.997584687500e-004, 1.26242e-001
4.997594687500e-004, 1.25188e-001
4.997604687500e-004, 1.23078e-001
4.997614687500e-004, 1.24133e-001
4.997624687500e-004, 1.24133e-001
4.997634687500e-004, 1.27297e-001
4.997644687500e-004, 1.26242e-001
4.997654687500e-004, 1.27297e-001
4.997664687500e-004, 1.24133e-001
4.997674687500e-004, 1.23078e-001
4.997684687500e-004, 1.22023e-001
4.997694687500e-004, 1.23078e-001
4.997704687500e-004, 1.22023e-001
4.997714687500e-004, 1.24133e-001
4.997724687500e-004, 1.26242e-001
4.997734687500e-004, 1.26242e-001
4.997744687500e-004, 1.27297e-001
4.997754687500e-004, 1.24133e-001
4.997764687500e-004, 1.23078e-001
4.997774687500e-004, 1.22023e-001
4.997784687500e-004, 1.23078e-001
4.997794687500e-004, 1.23078e-001
4.997804687500e-004, 1.23078e-001
4.997814687500e-004, 1.24133e-001
4.997824687500e-004, 1.23078e-001
4.997834687500e-004, 1.25188e-001
4.997844687500e-004, 1.25188e-001
4.997854687500e-004, 1.27297e-001
4.997864687500e-004, 1.26242e-001
4.997874687500e-004, 1.27297e-001
4.997884687500e-004, 1.25188e-001
4.997894687500e-004, 1.24133e-001
4.997904687500e-004, 1.24133e-001
4.997914687500e-004, 1.23078e-001
4.997924687500e-004, 1.24133e-001
4.997934687500e-004, 1.25188e-001
4.997944687500e-004, 1.24133e-001
4.997954687500e-004, 1.27297e-001
4.997964687500e-004, 1.27297e-001
4.997974687500e-004, 1.25188e-001
4.997984687500e-004, 1.20969e-001
4.997994687500e-004, 1.24133e-001
4.998004687500e-004, 1.24133e-001
4.998014687500e-004, 1.27297e-001
4.998024687500e-004, 1.24133e-001
