x-axis,F1
second,Volt
-7.200000000000e-004, 3.16073e-001
-7.192500000000e-004, 3.16073e-001
-7.185000000000e-004, 3.13144e-001
-7.177500000000e-004, 3.16073e-001
-7.170000000000e-004, 3.12167e-001
-7.162500000000e-004, 3.17050e-001
-7.155000000000e-004, 3.12167e-001
-7.147500000000e-004, 3.18027e-001
-7.140000000000e-004, 3.13144e-001
-7.132500000000e-004, 3.13144e-001
-7.125000000000e-004, 3.17050e-001
-7.117500000000e-004, 3.15097e-001
-7.110000000000e-004, 3.10214e-001
-7.102500000000e-004, 3.18027e-001
-7.095000000000e-004, 3.11191e-001
-7.087500000000e-004, 3.14120e-001
-7.080000000000e-004, 3.15097e-001
-7.072500000000e-004, 3.13144e-001
-7.065000000000e-004, 3.15097e-001
-7.057500000000e-004, 3.13144e-001
-7.050000000000e-004, 3.14120e-001
-7.042500000000e-004, 3.14120e-001
-7.035000000000e-004, 3.16073e-001
-7.027500000000e-004, 3.14120e-001
-7.020000000000e-004, 3.18027e-001
-7.012500000000e-004, 3.13144e-001
-7.005000000000e-004, 3.12167e-001
-6.997500000000e-004, 3.13144e-001
-6.990000000000e-004, 3.15097e-001
-6.982500000000e-004, 3.12167e-001
-6.975000000000e-004, 3.13144e-001
-6.967500000000e-004, 3.08261e-001
-6.960000000000e-004, 3.15097e-001
-6.952500000000e-004, 3.09237e-001
-6.945000000000e-004, 3.12167e-001
-6.937500000000e-004, 3.13144e-001
-6.930000000000e-004, 3.11191e-001
-6.922500000000e-004, 3.18027e-001
-6.915000000000e-004, 3.17050e-001
-6.907500000000e-004, 3.15097e-001
-6.900000000000e-004, 3.16073e-001
-6.892500000000e-004, 3.16073e-001
-6.885000000000e-004, 3.10214e-001
-6.877500000000e-004, 3.10214e-001
-6.870000000000e-004, 3.12167e-001
-6.862500000000e-004, 3.11191e-001
-6.855000000000e-004, 3.15097e-001
-6.847500000000e-004, 3.13144e-001
-6.840000000000e-004, 3.14120e-001
-6.832500000000e-004, 3.13144e-001
-6.825000000000e-004, 3.15097e-001
-6.817500000000e-004, 3.13144e-001
-6.810000000000e-004, 3.16073e-001
-6.802500000000e-004, 3.14120e-001
-6.795000000000e-004, 3.16073e-001
-6.787500000000e-004, 3.16073e-001
-6.780000000000e-004, 3.15097e-001
-6.772500000000e-004, 3.13144e-001
-6.765000000000e-004, 3.16073e-001
-6.757500000000e-004, 3.16073e-001
-6.750000000000e-004, 3.11191e-001
-6.742500000000e-004, 3.16073e-001
-6.735000000000e-004, 3.11191e-001
-6.727500000000e-004, 3.11191e-001
-6.720000000000e-004, 3.16073e-001
-6.712500000000e-004, 3.11191e-001
