x-axis,1,3,F1
second,Volt,Volt,Volt
-455.3730E-06,-77.5170417E-03,-72.2529167E-03,-5.3344965E-03
-454.8530E-06,-77.5672920E-03,-72.3031671E-03,-5.3344965E-03
-454.3330E-06,-77.5942734E-03,-72.6209497E-03,-5.0519307E-03
-453.8130E-06,-77.3537223E-03,-72.5706994E-03,-4.8670194E-03
-453.2930E-06,-77.5942734E-03,-72.6442187E-03,-5.0293207E-03
-452.7730E-06,-77.5942734E-03,-72.6442187E-03,-5.0293207E-03
-452.2530E-06,-77.7287436E-03,-72.6442187E-03,-5.1599828E-03
-451.7330E-06,-77.5942734E-03,-72.9187394E-03,-4.7625746E-03
-451.2130E-06,-77.5835727E-03,-72.6549194E-03,-5.0085256E-03
-450.6930E-06,-77.5333224E-03,-72.9582891E-03,-4.6649201E-03
-450.1730E-06,-77.7054746E-03,-73.0694904E-03,-4.7241449E-03
-449.6530E-06,-77.5942734E-03,-73.2723594E-03,-4.4189692E-03
-449.1330E-06,-77.9083437E-03,-73.2723594E-03,-4.7241449E-03
-448.6130E-06,-77.5942734E-03,-73.3765956E-03,-4.3075566E-03
-448.0930E-06,-77.5924056E-03,-73.5864298E-03,-4.0509434E-03
-447.5730E-06,-77.5942734E-03,-73.5864298E-03,-4.0527582E-03
-447.0530E-06,-77.5942734E-03,-73.5864298E-03,-4.0527582E-03
-446.5330E-06,-77.5942734E-03,-73.7516169E-03,-3.8922492E-03
-446.0130E-06,-77.9083437E-03,-73.9005001E-03,-4.0527582E-03
-445.4930E-06,-77.5942734E-03,-73.9005001E-03,-3.7475824E-03
-444.9730E-06,-77.5798372E-03,-73.9005001E-03,-3.7335551E-03
-444.4530E-06,-77.5942734E-03,-74.1787563E-03,-3.4772066E-03
-443.9330E-06,-77.5942734E-03,-74.1285059E-03,-3.5260338E-03
-443.4130E-06,-77.7720289E-03,-74.0782556E-03,-3.7475824E-03
-442.8930E-06,-77.5942734E-03,-74.4011356E-03,-3.2611251E-03
