x-axis,1,3,F1
second,Volt,Volt,Volt
+499.8665000E-06,+4.1653587276813E+00,+3.8420071212597E+00,+323.1652975031E-03
+499.8670000E-06,+4.1655942804359E+00,+3.8411630571935E+00,+324.2486715251E-03
+499.8675000E-06,+4.1666738972567E+00,+3.8415360157237E+00,+324.9353170395E-03
+499.8680000E-06,+4.1672431497717E+00,+3.8410060220333E+00,+326.0301351408E-03
+499.8685000E-06,+4.1670664851990E+00,+3.8396908524302E+00,+327.1707296406E-03
+499.8690000E-06,+4.1677535140771E+00,+3.8399067758000E+00,+327.6551961790E-03
+499.8695000E-06,+4.1687742427166E+00,+3.8394552996761E+00,+329.1200399345E-03
+499.8700000E-06,+4.1688135015138E+00,+3.8389645647549E+00,+329.6350240707E-03
+499.8705000E-06,+4.1687742427165E+00,+3.8385130886310E+00,+330.0622701586E-03
+499.8710000E-06,+4.1685386899629E+00,+3.8392590056893E+00,+329.0895223830E-03
+499.8715000E-06,+4.1684209135706E+00,+3.8408097280479E+00,+327.3996114693E-03
+499.8720000E-06,+4.1684012841876E+00,+3.8405741752945E+00,+327.6094198246E-03
+499.8725000E-06,+4.1679694374467E+00,+3.8405938046773E+00,+327.1707296410E-03
+499.8730000E-06,+4.1681853608172E+00,+3.8418500860708E+00,+326.1331319912E-03
+499.8735000E-06,+4.1677338846935E+00,+3.8429689616889E+00,+324.5729208093E-03
+499.8740000E-06,+4.1679301786488E+00,+3.8441859842847E+00,+323.5543966318E-03
+499.8745000E-06,+4.1689116484916E+00,+3.8446570898241E+00,+324.0426778686E-03
+499.8750000E-06,+4.1696771949636E+00,+3.8438522845542E+00,+325.6295919310E-03
+499.8755000E-06,+4.1706194060087E+00,+3.8432241438575E+00,+327.2165059933E-03
+499.8760000E-06,+4.1704623708521E+00,+3.8431456262616E+00,+327.1478414690E-03
+499.8765000E-06,+4.1693042364358E+00,+3.8432241438576E+00,+325.9118795395E-03
+499.8770000E-06,+4.1686760957391E+00,+3.8428708147112E+00,+325.6181478549E-03
+499.8775000E-06,+4.1688723896931E+00,+3.8424585973858E+00,+326.2017965156E-03
+499.8780000E-06,+4.1698538595364E+00,+3.8420660094411E+00,+327.5712728478E-03
+499.8785000E-06,+4.1693827540326E+00,+3.8419678624643E+00,+327.2088766190E-03
+499.8790000E-06,+4.1692846070179E+00,+3.8414771275426E+00,+327.6170491982E-03
+499.8795000E-06,+4.1696968243813E+00,+3.8417126802943E+00,+327.7963400103E-03
+499.8800000E-06,+4.1686368369410E+00,+3.8425174855644E+00,+325.9233236365E-03
