Instrument in Sequence,1 - E3631A - ASRL3::INSTR,,,,,,,,,,
Instrument in Sequence,2 - 34450A - USB0::0x0957::0xB318::MY53180202::0::INSTR,,,,,,,,,,
Instrument in Sequence,3 - 34461A - USB0::0x2A8D::0x1301::MY57212367::0::INSTR,,,,,,,,,,
Start Time,2022-11-30 11:44:30.995,,,,,,,,,,
Stop Time,2022-11-30 12:01:00.885,,,,,,,,,,
,,,,,,,,,,,
Time,Step,1 - Set CH1 On/Off,1 - Set CH2 On/Off,1 - Sweep CH2 Voltage Setting,1 - Get CH2 Voltage Setting,1 - Get CH2 Current Measurement,1 - Sweep CH1 Voltage Setting,2 - Get Measurement Value,3 - Get Measurement Value,1 - Set CH1 On/Off,1 - Set CH2 On/Off ()
2022-11-30 11:58:38.299,374,,,5,,,3,-2.99747564,6.03382804E-07,,
2022-11-30 11:58:42.968,375,,,6,6,0.02249589,3,,,,
2022-11-30 11:58:45.868,376,,,6,,,0,0.000465826311,3.39001654E-07,,
2022-11-30 11:58:47.953,377,,,6,,,0.05,-0.0494751709,3.44700287E-07,,
2022-11-30 11:58:50.153,378,,,6,,,0.1,-0.0991253827,3.49856752E-07,,
2022-11-30 11:58:52.635,379,,,6,,,0.15,-0.149079735,3.5555883E-07,,
2022-11-30 11:58:54.817,380,,,6,,,0.2,-0.199105104,3.59879651E-07,,
2022-11-30 11:58:57.045,381,,,6,,,0.25,-0.249056301,3.65667613E-07,,
2022-11-30 11:58:59.258,382,,,6,,,0.3,-0.299078422,3.6958795E-07,,
2022-11-30 11:59:01.343,383,,,6,,,0.35,-0.349028018,3.74603418E-07,,
2022-11-30 11:59:03.590,384,,,6,,,0.4,-0.399065642,3.79388562E-07,,
2022-11-30 11:59:05.826,385,,,6,,,0.45,-0.449022368,3.84596235E-07,,
2022-11-30 11:59:07.919,386,,,6,,,0.5,-0.499026922,3.88587988E-07,,
2022-11-30 11:59:10.127,387,,,6,,,0.55,-0.548997493,3.9389096E-07,,
2022-11-30 11:59:12.361,388,,,6,,,0.6,-0.59902425,3.99842652E-07,,
2022-11-30 11:59:14.716,389,,,6,,,0.65,-0.648889388,4.05561264E-07,,
2022-11-30 11:59:16.925,390,,,6,,,0.7,-0.698906421,4.08676958E-07,,
2022-11-30 11:59:19.132,391,,,6,,,0.75,-0.748873638,4.14161572E-07,,
2022-11-30 11:59:21.333,392,,,6,,,0.8,-0.798926802,4.20512829E-07,,
2022-11-30 11:59:23.438,393,,,6,,,0.85,-0.84888929,4.24583577E-07,,
2022-11-30 11:59:25.644,394,,,6,,,0.9,-0.898643992,4.28173928E-07,,
2022-11-30 11:59:27.846,395,,,6,,,0.95,-0.948599927,4.34067063E-07,,
2022-11-30 11:59:29.935,396,,,6,,,1,-0.99854369,4.38865525E-07,,
2022-11-30 11:59:32.176,397,,,6,,,1.05,-1.04860847,4.44233943E-07,,
2022-11-30 11:59:34.397,398,,,6,,,1.1,-1.09857471,4.47547124E-07,,
2022-11-30 11:59:36.468,399,,,6,,,1.15,-1.1483033,4.13137168E-07,,
2022-11-30 11:59:38.688,400,,,6,,,1.2,-1.19822968,4.22375632E-07,,
2022-11-30 11:59:41.183,401,,,6,,,1.25,-1.24858486,2.63260529E-07,,
2022-11-30 11:59:43.267,402,,,6,,,1.3,-1.29836174,4.36639439E-07,,
2022-11-30 11:59:45.478,403,,,6,,,1.35,-1.34840017,4.38639335E-07,,
2022-11-30 11:59:47.694,404,,,6,,,1.4,-1.39823292,4.41369471E-07,,
2022-11-30 11:59:49.840,405,,,6,,,1.45,-1.44833203,4.45928423E-07,,
2022-11-30 11:59:52.084,406,,,6,,,1.5,-1.49822801,4.93015176E-07,,
2022-11-30 11:59:54.346,407,,,6,,,1.55,-1.54830715,4.96095965E-07,,
2022-11-30 11:59:56.440,408,,,6,,,1.6,-1.59829311,4.99794704E-07,,
2022-11-30 11:59:58.663,409,,,6,,,1.65,-1.64833053,5.05424447E-07,,
2022-11-30 12:00:00.912,410,,,6,,,1.7,-1.69821608,5.09475905E-07,,
2022-11-30 12:00:03.106,411,,,6,,,1.75,-1.74814159,5.1333447E-07,,
2022-11-30 12:00:05.241,412,,,6,,,1.8,-1.79806893,5.20756059E-07,,
2022-11-30 12:00:07.468,413,,,6,,,1.85,-1.84825283,5.23947992E-07,,
2022-11-30 12:00:09.722,414,,,6,,,1.9,-1.89824856,5.29525837E-07,,
2022-11-30 12:00:11.825,415,,,6,,,1.95,-1.94821912,5.3411648E-07,,
2022-11-30 12:00:14.087,416,,,6,,,2,-1.99826955,5.40070468E-07,,
2022-11-30 12:00:16.328,417,,,6,,,2.05,-2.0482515,5.45150005E-07,,
2022-11-30 12:00:18.471,418,,,6,,,2.1,-2.09823757,5.48179815E-07,,
2022-11-30 12:00:20.701,419,,,6,,,2.15,-2.14814675,5.54314297E-07,,
2022-11-30 12:00:22.948,420,,,6,,,2.2,-2.19796711,5.58765321E-07,,
2022-11-30 12:00:25.048,421,,,6,,,2.25,-2.24803978,5.64062782E-07,,
2022-11-30 12:00:27.190,422,,,6,,,2.3,-2.29785195,5.69699644E-07,,
2022-11-30 12:00:29.430,423,,,6,,,2.35,-2.34790861,5.72915688E-07,,
2022-11-30 12:00:31.685,424,,,6,,,2.4,-2.39785909,5.78370449E-07,,
2022-11-30 12:00:33.817,425,,,6,,,2.45,-2.44791271,5.85084531E-07,,
2022-11-30 12:00:36.043,426,,,6,,,2.5,-2.49772407,5.88101941E-07,,
2022-11-30 12:00:38.302,427,,,6,,,2.55,-2.5478025,5.93413639E-07,,
2022-11-30 12:00:40.413,428,,,6,,,2.6,-2.59781498,5.98079372E-07,,
2022-11-30 12:00:42.653,429,,,6,,,2.65,-2.64782234,6.03222748E-07,,
2022-11-30 12:00:44.907,430,,,6,,,2.7,-2.69785609,6.08074945E-07,,
2022-11-30 12:00:47.064,431,,,6,,,2.75,-2.74776097,6.14038578E-07,,
2022-11-30 12:00:49.261,432,,,6,,,2.8,-2.79771871,6.18543567E-07,,
2022-11-30 12:00:51.520,433,,,6,,,2.85,-2.84777369,6.24100056E-07,,
2022-11-30 12:00:53.685,434,,,6,,,2.9,-2.89773917,6.28329482E-07,,
2022-11-30 12:00:55.796,435,,,6,,,2.95,-2.94776594,6.34280944E-07,,
2022-11-30 12:00:58.027,436,,,6,,,3,-2.99758965,6.37294451E-07,,
2022-11-30 12:00:59.453,437,,,6,,,3,,,0,
2022-11-30 12:01:00.885,438,,,,,,,,,,0
